100a.jpg,female,1.44206008583691,0.9411764705882353,0.5590682196339434,0.6526610644257703,0.5940099833610649,0.4926229508196721
101a.jpg,female,1.5411255411255411,0.9493333333333334,0.5468509984639017,0.616,0.576036866359447,0.49021084337349397
102a.jpg,female,1.2806324110671936,0.9501466275659824,0.5944954128440367,0.7419354838709677,0.6256880733944954,0.4698275862068966
103a.jpg,female,1.2924187725631768,0.9862258953168044,0.5655608214849921,0.7630853994490359,0.5734597156398105,0.4854294478527607
104a.jpg,female,1.3076923076923077,0.9139784946236559,0.53125,0.6989247311827957,0.58125,0.5144694533762058
105a.jpg,female,1.3829787234042554,0.9330143540669856,0.5652173913043478,0.6746411483253588,0.6057971014492753,0.5340557275541795
106a.jpg,female,1.2371134020618557,0.8933002481389578,0.5462822458270106,0.7220843672456576,0.6115326251896813,0.4947447447447447
117a.jpg,female,1.5981308411214954,1.0118343195266273,0.6042402826855123,0.6331360946745562,0.5971731448763251,0.4845890410958904
119a.jpg,female,1.3556485355648535,0.8828337874659401,0.5482233502538071,0.6512261580381471,0.6209813874788495,0.48601973684210525
11a.jpg,female,1.4188034188034189,1.0375,0.6125461254612546,0.73125,0.5904059040590406,0.4608843537414966
121a.jpg,female,1.296,0.9,0.5491525423728814,0.6944444444444444,0.6101694915254238,0.48841059602649006
122a.jpg,female,1.4232209737827715,0.9571788413098237,0.5909797822706065,0.672544080604534,0.6174183514774495,0.5660211267605634
123a.jpg,female,1.381679389312977,0.9627659574468085,0.5435435435435435,0.6968085106382979,0.5645645645645646,0.4868421052631579
124a.jpg,female,1.437956204379562,0.9704433497536946,0.5644699140401146,0.6748768472906403,0.5816618911174785,0.5057971014492754
125a.jpg,female,1.1546391752577319,0.8421052631578947,0.5129770992366413,0.7293233082706767,0.6091603053435114,0.4902694610778443
126a.jpg,female,1.3409961685823755,0.9536784741144414,0.5902192242833052,0.7111716621253406,0.6188870151770658,0.4661949685534591
127a.jpg,female,1.2129963898916967,0.8865435356200527,0.5410628019323671,0.7308707124010554,0.6103059581320451,0.5298634812286689
